age_personne,revenu_annuel,anciennete_emploi,montant_pret,taux_interet,statut_defaut,pret_pourcentage_revenu,anciennete_credit,revenu_annuel_log,montant_pret_log,note_pret_encodee,historique_defaut_encode,logement_OTHER,logement_OWN,logement_RENT,motif_EDUCATION,motif_HOMEIMPROVEMENT,motif_MEDICAL,motif_PERSONAL,motif_VENTURE
24.0,85000,-1.2590293911209467,10000,-0.31747704052110787,0,-0.47045897678416865,-0.44624569742716774,0.8333266311542906,0.377111390429673,-0.18890868226395535,0,0,0,0,0,0,0,1,0
23.0,85000,-0.4524277887774583,7200,-1.2759840528431774,0,-0.8449546042980887,-0.44624569742716774,0.8333266311542906,-0.0847658547361308,-1.0456047992572928,0,0,0,0,1,0,0,0,0
25.0,73000,-0.9901621903397838,12000,-1.0985980148485086,0,-0.09596334927024842,-0.6926137554668351,0.5453027828536354,0.6334627042541408,-1.0456047992572928,0,0,0,1,1,0,0,0,0
24.0,85000,-0.18356058799629554,6250,1.210532514836477,0,-0.9385785111765687,-0.9389818135065024,0.8333266311542906,-0.2837083368209343,1.5244835517227195,0,0,1,0,0,1,0,0,0
25.0,57424,-0.721294989558621,12000,1.3350139450081744,1,0.09128446448671156,-0.44624569742716774,0.09110819764853932,0.6334627042541408,1.5244835517227195,0,0,0,1,0,0,1,0,0
26.0,85000,-1.2590293911209467,20000,-0.20233171761228808,0,0.6530279057575917,-0.9389818135065024,0.8333266311542906,1.3517225058688216,-0.18890868226395535,0,0,0,0,0,0,0,0,1
25.0,74000,-0.721294989558621,12000,-0.9772286204311038,0,-0.09596334927024842,-0.6926137554668351,0.5710515311234335,0.6334627042541408,-1.0456047992572928,0,0,0,1,0,0,0,0,1
23.0,85000,0.6230410143471927,4000,-1.6276440930782223,0,-1.1258263249335287,-0.6926137554668351,0.8333266311542906,-0.9111364720389034,-1.0456047992572928,0,0,0,0,1,0,0,0,0
24.0,85000,0.8919082151283555,10400,-1.6276440930782223,0,-0.47045897678416865,-0.44624569742716774,0.8333266311542906,0.43225689631716674,-1.0456047992572928,0,0,0,0,0,0,0,1,0
24.0,40000,0.6230410143471927,3000,0.7655114019726591,0,-0.9385785111765687,-0.44624569742716774,-0.5931837333538523,-1.3155486640921987,0.6677874347293821,1,0,0,1,0,0,0,1,0
22.0,85000,0.35417381356603,10000,-1.0985980148485086,0,-0.47045897678416865,-0.9389818135065024,0.8333266311542906,0.377111390429673,-1.0456047992572928,0,0,0,0,1,0,0,0,0
25.0,85000,1.1607754159095183,7350,-1.6276440930782223,0,-0.7513306974196088,-0.44624569742716774,0.8333266311542906,-0.055775657067412214,-1.0456047992572928,0,0,0,0,0,0,0,0,0
24.0,85000,-0.721294989558621,9600,-0.20233171761228808,0,-0.5640828836626486,-0.44624569742716774,0.8333266311542906,0.31971466447367414,-0.18890868226395535,0,0,0,0,0,0,0,1,0
23.0,85000,-0.18356058799629554,24000,-0.08718639470346774,0,1.0275235332715122,-0.9389818135065024,0.8333266311542906,1.6080855361493025,-0.18890868226395535,0,0,0,0,1,0,0,0,0
26.0,41000,0.8919082151283555,3000,0.435635612017661,0,-0.9385785111765687,-0.6926137554668351,-0.5464533882381561,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,0,0,0
25.0,41000,-0.4524277887774583,3000,-0.009385500846156906,0,-0.9385785111765687,-0.6926137554668351,-0.5464533882381561,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,0,0,1
26.0,85000,1.429642616690681,2200,0.7499512232011967,0,-1.313074138690489,-0.6926137554668351,0.8333266311542906,-1.7515082370240842,0.6677874347293821,0,0,0,0,0,0,0,0,1
23.0,85000,-0.4524277887774583,15000,-0.31747704052110787,0,0.09128446448671156,-0.9389818135065024,0.8333266311542906,0.9472166020795586,-0.18890868226395535,0,0,0,0,1,0,0,0,0
26.0,73000,-0.4524277887774583,14400,0.8650965461100171,1,0.27853227824367177,-0.6926137554668351,0.5453027828536354,0.8898179234446236,0.6677874347293821,1,0,0,0,0,1,0,0,0
23.0,85000,-0.721294989558621,5000,-1.7427894159870425,0,-1.0322024180550489,-0.9389818135065024,0.8333266311542906,-0.5974294324235455,-1.0456047992572928,0,0,0,0,1,0,0,0,0
23.0,41000,-0.721294989558621,3000,0.003062642171012562,0,-0.9385785111765687,-0.44624569742716774,-0.5464533882381561,-1.3155486640921987,0.6677874347293821,1,0,0,1,0,0,0,0,0
24.0,85000,0.8919082151283555,20000,0.027958928205352052,0,0.6530279057575917,-0.44624569742716774,0.8333266311542906,1.3517225058688216,-0.18890868226395535,0,0,0,0,1,0,0,0,0
22.0,85000,-0.18356058799629554,7000,-1.2790960885974698,0,-0.8449546042980887,-0.6926137554668351,0.8333266311542906,-0.12437326259348419,-1.0456047992572928,0,0,0,0,0,0,0,0,1
26.0,73000,-0.4524277887774583,10000,0.9553455829844973,1,-0.2832111630272084,-0.6926137554668351,0.5453027828536354,0.377111390429673,1.5244835517227195,0,0,0,0,0,0,0,0,0
26.0,85000,-1.2590293911209467,8000,-0.009385500846156906,0,-0.7513306974196088,-0.6926137554668351,0.8333266311542906,0.06336920847450611,-0.18890868226395535,0,0,0,0,0,0,0,0,0
22.0,85000,-1.2590293911209467,12800,-1.3942414115062898,0,-0.18958725614872854,-0.6926137554668351,0.8333266311542906,0.7242073874078074,-1.0456047992572928,0,0,0,0,0,0,0,0,1
26.0,41004,-0.721294989558621,3000,0.0372950354682297,0,-0.9385785111765687,-0.9389818135065024,-0.5462687647174839,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,1,0,0
22.0,42000,0.35417381356603,3000,0.5196605773835565,0,-0.9385785111765687,-0.9389818135065024,-0.5008491587227317,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,0,0,0
24.0,73000,1.1607754159095183,25000,1.64932955619171,1,1.5892669745423924,-0.9389818135065024,0.5453027828536354,1.6654857770230687,2.381179668716057,0,0,0,0,1,0,0,0,0
23.0,85000,0.6230410143471927,25000,-0.20544375336658047,0,1.121147440149992,-0.44624569742716774,0.8333266311542906,1.6654857770230687,-0.18890868226395535,0,0,0,0,0,0,0,0,1
23.0,42000,-0.721294989558621,3000,-1.3693451254719504,0,-0.9385785111765687,-0.6926137554668351,-0.5008491587227317,-1.3155486640921987,-1.0456047992572928,0,0,0,1,0,0,1,0,0
25.0,85000,0.35417381356603,4000,-1.3942414115062898,0,-1.1258263249335287,-0.6926137554668351,0.8333266311542906,-0.9111364720389034,-1.0456047992572928,0,0,0,0,0,1,0,0,0
24.0,85000,-0.18356058799629554,1000,-0.32058907627540023,0,-1.500321952447449,-0.44624569742716774,0.8333266311542906,-2.8594453418201247,-0.18890868226395535,0,0,0,0,1,0,0,0,0
25.0,85000,-1.2590293911209467,14000,-1.6276440930782223,0,-0.09596334927024842,-0.9389818135065024,0.8333266311542906,0.8502077261607598,-1.0456047992572928,0,0,0,0,1,0,0,0,0
24.0,85000,0.8919082151283555,25000,-0.20544375336658047,0,1.121147440149992,-0.6926137554668351,0.8333266311542906,1.6654857770230687,-0.18890868226395535,0,0,0,0,0,0,1,0,0
22.0,36000,0.35417381356603,3000,0.14621628686846477,1,-0.8449546042980887,-0.44624569742716774,-0.7925763660702554,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,1,0,0
23.0,85000,-0.9901621903397838,10000,-0.20544375336658047,0,-0.47045897678416865,-0.44624569742716774,0.8333266311542906,0.377111390429673,-0.18890868226395535,0,0,0,0,0,0,0,0,1
21.0,37000,-1.2590293911209467,9250,0.3765069326861049,0,0.7466518126360718,-0.44624569742716774,-0.7407244184757734,0.26749576193925595,0.6677874347293821,0,0,1,0,0,0,0,0,1
23.0,85000,-1.2590293911209467,7000,-0.5508797220930404,0,-0.8449546042980887,-0.44624569742716774,0.8333266311542906,-0.12437326259348419,-0.18890868226395535,0,0,0,0,1,0,0,0,0
26.0,85000,-0.4524277887774583,4000,-0.5508797220930404,0,-1.1258263249335287,-0.9389818135065024,0.8333266311542906,-0.9111364720389034,-0.18890868226395535,0,0,0,0,0,0,0,0,0
22.0,85000,-0.18356058799629554,12000,-1.2790960885974698,0,-0.2832111630272084,-0.6926137554668351,0.8333266311542906,0.6334627042541408,-1.0456047992572928,0,0,0,0,0,0,0,0,1
22.0,85000,0.35417381356603,5000,0.49476429134921707,0,-1.0322024180550489,-0.9389818135065024,0.8333266311542906,-0.5974294324235455,0.6677874347293821,0,0,0,0,1,0,0,0,0
22.0,42000,0.35417381356603,3000,0.14621628686846477,0,-0.9385785111765687,-0.9389818135065024,-0.5008491587227317,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,0,1,0
22.0,36000,-0.9901621903397838,3000,-0.20233171761228808,1,-0.8449546042980887,-0.6926137554668351,-0.7925763660702554,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,1,0,0,0
24.0,85000,0.8919082151283555,22000,-1.3942414115062898,0,0.8402757195145519,-0.44624569742716774,0.8333266311542906,1.4857382440877185,-1.0456047992572928,0,0,1,0,0,0,0,0,1
23.0,37000,0.35417381356603,1125,-1.6276440930782223,0,-1.313074138690489,-0.6926137554668351,-0.7407244184757734,-2.6939786938368946,-1.0456047992572928,0,0,1,0,0,0,1,0,0
25.0,85000,-0.18356058799629554,5000,-1.50938673441511,0,-1.0322024180550489,-0.9389818135065024,0.8333266311542906,-0.5974294324235455,-1.0456047992572928,0,0,0,0,0,1,0,0,0
23.0,85000,-0.18356058799629554,9600,0.8059678667784604,0,-0.5640828836626486,-0.6926137554668351,0.8333266311542906,0.31971466447367414,0.6677874347293821,0,0,1,0,1,0,0,0,0
21.0,37000,-0.4524277887774583,7200,0.8059678667784604,0,0.18490837136519167,-0.44624569742716774,-0.7407244184757734,-0.0847658547361308,0.6677874347293821,0,0,1,0,1,0,0,0,0
23.0,36000,-1.2590293911209467,3000,0.7655114019726591,1,-0.8449546042980887,-0.44624569742716774,-0.7925763660702554,-1.3155486640921987,0.6677874347293821,0,0,0,1,0,0,0,1,0
25.0,62050,-0.18356058799629554,5400,1.3038935874652502,1,-0.9385785111765687,-0.6926137554668351,0.23773548079618356,-0.48923010346682555,1.5244835517227195,1,0,0,0,0,0,1,0,0
24.0,85000,-0.9901621903397838,12000,-0.9772286204311038,0,-0.2832111630272084,-0.6926137554668351,0.8333266311542906,0.6334627042541408,-1.0456047992572928,0,0,0,0,0,0,0,0,0
22.0,85000,-0.721294989558621,6000,-0.9772286204311038,0,-0.9385785111765687,-0.9389818135065024,0.8333266311542906,-0.34110154828967143,-1.0456047992572928,0,0,0,0,0,0,0,0,1
23.0,85000,0.35417381356603,25000,-0.08407435894917538,0,1.121147440149992,-0.44624569742716774,0.8333266311542906,1.6654857770230687,-0.18890868226395535,0,0,0,0,0,0,0,1,0
24.0,85000,-0.721294989558621,8000,-1.0985980148485086,0,-0.7513306974196088,-0.44624569742716774,0.8333266311542906,0.06336920847450611,-1.0456047992572928,0,0,0,0,0,0,0,1,0
25.0,37000,0.35417381356603,9000,-0.23967614666379705,0,0.6530279057575917,-0.6926137554668351,-0.7407244184757734,0.22897242212419075,-0.18890868226395535,0,0,1,0,0,0,1,0,0
24.0,85000,-0.18356058799629554,2500,-0.19921968185799516,0,-1.313074138690489,-0.44624569742716774,0.8333266311542906,-1.5718297017264649,-0.18890868226395535,0,0,0,0,0,0,1,0,0
23.0,85000,0.8919082151283555,5000,1.0362585125961006,0,-1.0322024180550489,-0.9389818135065024,0.8333266311542906,-0.5974294324235455,0.6677874347293821,1,0,0,0,0,0,0,0,0
25.0,85000,0.6230410143471927,2000,-1.0985980148485086,0,-1.406698045568969,-0.9389818135065024,0.8333266311542906,-1.8854664803725378,-1.0456047992572928,0,0,0,0,0,0,0,1,0
23.0,42000,0.08530661278486722,3000,2.150367312632792,0,-0.9385785111765687,-0.9389818135065024,-0.5008491587227317,-1.3155486640921987,2.381179668716057,1,0,0,1,1,0,0,0,0
24.0,42000,-1.2590293911209467,3000,0.5321087204007265,0,-0.9385785111765687,-0.44624569742716774,-0.5008491587227317,-1.3155486640921987,0.6677874347293821,0,0,0,1,0,0,1,0,0
24.0,85000,-0.18356058799629554,7750,0.03107096395964442,0,-0.7513306974196088,-0.44624569742716774,0.8333266311542906,0.018730872619057388,-0.18890868226395535,0,0,0,0,0,0,1,0,0
25.0,85000,1.1607754159095183,4000,-0.9772286204311038,0,-1.1258263249335287,-0.9389818135065024,0.8333266311542906,-0.9111364720389034,-1.0456047992572928,0,0,0,0,0,0,0,0,1
24.0,85000,-0.4524277887774583,12000,-1.0923739433399238,0,-0.2832111630272084,-0.44624569742716774,0.8333266311542906,0.6334627042541408,-1.0456047992572928,0,0,0,0,0,1,0,0,0
26.0,42000,1.429642616690681,3000,0.2520255025144075,0,-0.9385785111765687,-0.9389818135065024,-0.5008491587227317,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,1,0,0
25.0,85000,0.08530661278486722,9600,0.8806567248814788,0,-0.5640828836626486,-0.44624569742716774,0.8333266311542906,0.31971466447367414,0.6677874347293821,1,0,0,0,0,1,0,0,0
23.0,85000,-0.4524277887774583,4000,-1.3257766249118563,0,-1.1258263249335287,-0.44624569742716774,0.8333266311542906,-0.9111364720389034,-1.0456047992572928,0,0,0,0,1,0,0,0,0
26.0,85000,-0.9901621903397838,15000,0.5321087204007265,0,0.09128446448671156,-0.44624569742716774,0.8333266311542906,0.9472166020795586,0.6677874347293821,1,0,0,0,0,1,0,0,0
23.0,85000,-0.4524277887774583,20000,0.7655114019726591,0,0.6530279057575917,-0.44624569742716774,0.8333266311542906,1.3517225058688216,0.6677874347293821,1,0,0,0,1,0,0,0,0
25.0,85000,0.08530661278486722,18000,-0.35482146957261684,0,0.37215618512215165,-0.6926137554668351,0.8333266311542906,1.2035757267553766,-0.18890868226395535,0,0,0,0,0,0,0,0,1
24.0,85000,-0.721294989558621,7500,-0.009385500846156906,0,-0.7513306974196088,-0.9389818135065024,0.8333266311542906,-0.027371081326199486,-0.18890868226395535,0,0,0,0,0,1,0,0,0
23.0,85000,0.08530661278486722,8000,-1.207519266248744,0,-0.7513306974196088,-0.9389818135065024,0.8333266311542906,0.06336920847450611,-1.0456047992572928,0,0,0,0,1,0,0,0,0
26.0,85000,0.8919082151283555,15000,-0.9772286204311038,0,0.09128446448671156,-0.44624569742716774,0.8333266311542906,0.9472166020795586,-1.0456047992572928,0,0,0,0,0,0,1,0,0
26.0,85000,-0.18356058799629554,6000,-0.35482146957261684,0,-0.9385785111765687,-0.6926137554668351,0.8333266311542906,-0.34110154828967143,-0.18890868226395535,0,0,0,0,1,0,0,0,0
21.0,85000,0.08530661278486722,25000,-0.009385500846156906,0,1.121147440149992,-0.9389818135065024,0.8333266311542906,1.6654857770230687,-0.18890868226395535,0,0,0,0,1,0,0,0,0
23.0,36000,-1.2590293911209467,3000,0.3951791472118591,1,-0.8449546042980887,-0.9389818135065024,-0.7925763660702554,-1.3155486640921987,0.6677874347293821,0,0,0,1,1,0,0,0,0
22.0,42224,0.35417381356603,3000,0.7655114019726591,0,-0.9385785111765687,-0.9389818135065024,-0.4907827274696936,-1.3155486640921987,0.6677874347293821,1,0,0,1,0,0,0,0,0
23.0,85000,-0.4524277887774583,15000,1.3412380165167592,0,0.09128446448671156,-0.9389818135065024,0.8333266311542906,0.9472166020795586,1.5244835517227195,1,0,1,0,0,0,1,0,0
25.0,42264,-0.4524277887774583,3000,-0.09652250196634485,0,-0.9385785111765687,-0.9389818135065024,-0.4889907713144859,-1.3155486640921987,-0.18890868226395535,0,0,0,1,0,0,0,0,0
24.0,36708,-0.721294989558621,3000,1.3412380165167592,1,-0.8449546042980887,-0.6926137554668351,-0.7557188973878356,-1.3155486640921987,1.5244835517227195,1,0,0,1,0,1,0,0,0
24.0,85000,-0.18356058799629554,15000,-0.35482146957261684,0,0.09128446448671156,-0.6926137554668351,0.8333266311542906,0.9472166020795586,-0.18890868226395535,0,0,0,0,0,0,0,0,0
22.0,85000,-1.2590293911209467,12000,-0.009385500846156906,0,-0.2832111630272084,-0.6926137554668351,0.8333266311542906,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,0,0,0,1
23.0,74000,0.35417381356603,12000,0.46986800531487755,0,-0.09596334927024842,-0.44624569742716774,0.5710515311234335,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,1,0,0
25.0,68500,-0.18356058799629554,12000,0.6659262578353011,1,0.09128446448671156,-0.9389818135065024,0.42489097615084925,0.6334627042541408,0.6677874347293821,1,0,0,1,1,0,0,0,0
25.0,85000,1.1607754159095183,7200,0.793519723761291,0,-0.8449546042980887,-0.6926137554668351,0.8333266311542906,-0.0847658547361308,0.6677874347293821,0,0,0,0,0,0,0,0,1
22.0,85000,0.6230410143471927,11700,-0.756274081876341,0,-0.2832111630272084,-0.6926137554668351,0.8333266311542906,0.5978646159745197,-1.0456047992572928,0,0,0,0,1,0,0,0,0
23.0,74706,-0.18356058799629554,12000,0.17422460865709663,0,-0.09596334927024842,-0.6926137554668351,0.5890214574626313,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,0,0,0
22.0,85000,-0.9901621903397838,18000,0.36094675391464254,0,0.37215618512215165,-0.44624569742716774,0.8333266311542906,1.2035757267553766,-0.18890868226395535,0,0,0,0,1,0,0,0,0
23.0,75000,-0.4524277887774583,12000,1.011362226561761,0,-0.09596334927024842,-0.9389818135065024,0.5964546528011063,0.6334627042541408,0.6677874347293821,1,0,0,1,1,0,0,0,0
26.0,85000,1.429642616690681,10000,0.36094675391464254,0,-0.47045897678416865,-0.9389818135065024,0.8333266311542906,0.377111390429673,-0.18890868226395535,0,0,1,0,1,0,0,0,0
23.0,75000,-0.18356058799629554,12000,-1.5529552349752038,0,-0.09596334927024842,-0.6926137554668351,0.5964546528011063,0.6334627042541408,-1.0456047992572928,0,0,0,1,0,0,1,0,0
22.0,75000,0.35417381356603,12000,0.7686234377269514,0,-0.09596334927024842,-0.9389818135065024,0.5964546528011063,0.6334627042541408,0.6677874347293821,0,0,0,1,0,0,0,1,0
24.0,75000,-1.2590293911209467,12000,-1.3693451254719504,0,-0.09596334927024842,-0.9389818135065024,0.5964546528011063,0.6334627042541408,-1.0456047992572928,0,0,0,1,0,0,0,0,1
24.0,75000,0.8919082151283555,12000,1.3350139450081744,0,-0.09596334927024842,-0.44624569742716774,0.5964546528011063,0.6334627042541408,1.5244835517227195,0,0,0,1,0,0,0,1,0
22.0,75000,-0.18356058799629554,12000,0.14621628686846477,0,-0.09596334927024842,-0.6926137554668351,0.5964546528011063,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,0,1,0
24.0,85000,-0.9901621903397838,4400,-1.1266063366371404,0,-1.1258263249335287,-0.9389818135065024,0.8333266311542906,-0.7771462931922422,-1.0456047992572928,0,0,0,0,0,0,0,0,0
26.0,85000,-0.721294989558621,8000,0.0372950354682297,0,-0.7513306974196088,-0.6926137554668351,0.8333266311542906,0.06336920847450611,-0.18890868226395535,0,0,0,0,0,0,1,0,0
22.0,75000,0.35417381356603,12000,-0.08718639470346774,0,-0.09596334927024842,-0.6926137554668351,0.5964546528011063,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,0,0,1
26.0,75000,-0.18356058799629554,12000,-0.20233171761228808,0,-0.09596334927024842,-0.44624569742716774,0.5964546528011063,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,0,0,1
23.0,69000,0.08530661278486722,12000,0.5165485416292642,1,-0.0023394423917683085,-0.6926137554668351,0.4386546879119503,0.6334627042541408,0.6677874347293821,0,0,0,1,0,0,0,0,1
25.0,85000,-0.18356058799629554,20000,0.902440975161526,0,0.6530279057575917,-0.6926137554668351,0.8333266311542906,1.3517225058688216,0.6677874347293821,0,0,0,0,0,0,0,0,1
22.0,75000,0.35417381356603,12000,-1.0985980148485086,0,-0.09596334927024842,-0.6926137554668351,0.5964546528011063,0.6334627042541408,-1.0456047992572928,0,0,0,1,0,0,0,0,1
24.0,85000,0.08530661278486722,12000,0.0372950354682297,0,-0.2832111630272084,-0.6926137554668351,0.8333266311542906,0.6334627042541408,-0.18890868226395535,0,0,0,0,0,1,0,0,0
22.0,75000,0.35417381356603,12000,-1.0985980148485086,0,-0.09596334927024842,-0.9389818135065024,0.5964546528011063,0.6334627042541408,-1.0456047992572928,0,0,0,1,1,0,0,0,0
23.0,85000,0.6230410143471927,20000,0.6845984723610559,0,0.6530279057575917,-0.44624569742716774,0.8333266311542906,1.3517225058688216,0.6677874347293821,1,0,0,0,1,0,0,0,0
21.0,36662,-0.18356058799629554,18000,-0.23967614666379705,0,2.993625577719593,-0.44624569742716774,-0.7580919108219811,1.2035757267553766,-0.18890868226395535,0,0,1,0,0,0,0,0,1
23.0,75000,-0.721294989558621,12000,0.6099096142580374,0,-0.09596334927024842,-0.9389818135065024,0.5964546528011063,0.6334627042541408,0.6677874347293821,1,0,0,1,0,0,0,1,0
26.0,75000,-1.2590293911209467,12000,-0.19921968185799516,0,-0.09596334927024842,-0.6926137554668351,0.5964546528011063,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,1,0,0
24.0,75000,0.6230410143471927,12000,0.7655114019726591,0,-0.09596334927024842,-0.6926137554668351,0.5964546528011063,0.6334627042541408,0.6677874347293821,1,0,0,1,0,0,0,1,0
23.0,73000,-0.9901621903397838,25000,2.141031205369914,1,1.5892669745423924,-0.9389818135065024,0.5453027828536354,1.6654857770230687,3.2378757857093943,0,1,0,0,0,0,0,1,0
25.0,85000,1.1607754159095183,1000,-0.5290954718129932,0,-1.500321952447449,-0.9389818135065024,0.8333266311542906,-2.8594453418201247,-1.0456047992572928,0,0,0,0,0,0,0,1,0
23.0,75000,0.6230410143471927,12000,0.46986800531487755,0,-0.09596334927024842,-0.6926137554668351,0.5964546528011063,0.6334627042541408,-0.18890868226395535,0,0,0,1,0,0,0,1,0
22.0,62050,-0.9901621903397838,6000,1.1576279070135056,1,-0.8449546042980887,-0.9389818135065024,0.23773548079618356,-0.34110154828967143,1.5244835517227195,0,0,0,0,0,0,1,0,0
